Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bulgaria,BGR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.559,48.423,47.072,48.342,48.51,46.982,45.581,45.602,43.86,42.041,41.137,41.616,43.066,44.464,44.681,46.7,48.981,50.791,49.404,47.902,46.597,46.567,46.925,47.957,49.128,49.293,51.94,52.438,54.187,52.706,52.348,53.821
Bahrain,BHR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.702,64.601,64.531,64.362,64.333,64.333,64.387,64.542,64.798,65.179,65.631,66.177,66.613,66.833,67.114,67.636,68.397,69.299,70.269,70.944,70.301,70.609,70.674,70.171,70.008,70.45,70.995,71.435,71.558,69.419,69.906,70.678
"Bahamas, The",BHS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.597,62.188,64.203,63.82,66.22,65.909,67.436,68.854,69.417,69.692,69.975,68.369,66.894,67.286,67.293,69.285,68.954,68.508,63.721,63.596,63.361,63.712,61.9,63.574,64.784,64.211,66.343,66.178,66.045,60.875,62.816,64.989
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.512,36.817,35.773,34.597,33.709,33.156,32.691,32.262,31.955,31.424,31.228,30.976,30.771,30.428,30.207,29.903,31.269,34.435,34.104,33.219,32.827,32.89,32.854,33.529,33.488,34.439,36.711,37.545,39.655,39.656,42.439,42.657
Belarus,BLR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.818,57.249,53.941,51.475,48.707,44.553,48.522,50.198,50.959,51.72,52.481,53.122,53.672,54.151,54.842,55.535,56.34,57.152,58.165,58.488,58.942,59.333,59.578,59.736,59.945,60.016,60.17,60.607,60.799,60.662,60.773,60.439
Belize,BLZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.522,51.835,51.858,50.972,50.384,49.867,50.829,50.2,51.386,52.873,54.249,53.955,54.091,54.132,54.177,55.338,56.11,56.546,56.727,56.969,57.219,57.48,57.726,58.592,59.423,60.226,60.2,59.568,58.854,56.268,57.683,58.599
Bermuda,BMU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.426,67.182,67.507,67.757,68.233,68.67,69.2,69.489,69.595,69.11,68.878,68.713,68.524,68.388,68.201,70.848,69.143,69.943,69.978,70.167,70.36,67.2,67.609,69.928,64.994,65.002,66.125,69.273,68.079,64.175,64.614,66.275
Brazil,BRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.579,59.646,59.997,59.817,59.521,57.309,57.542,56.923,56.853,57.528,57.741,58.525,58.053,59.249,59.541,59.815,59.733,60.196,59.604,59.362,58.477,59.165,59.215,59.217,58.247,56.027,55.542,55.903,56.569,51.324,53.651,57.161
Barbados,BRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.615,50.991,50.444,52.004,54.76,57.144,57.903,59.367,60.633,62.273,62.699,61.422,61.632,63.012,63.244,61.945,62.776,62.129,60.835,60.374,60.027,58.519,59.005,56.123,57.692,60.041,58.821,58.281,57.061,54.346,54.857,55.968
Brunei Darussalam,BRN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.536,62.68,62.879,63.008,63.15,63.321,63.52,63.664,63.777,63.93,64.081,63.857,63.658,63.476,63.267,63.008,62.849,62.664,62.451,62.185,61.958,61.371,60.782,60.156,59.051,58.011,56.884,59.701,59.953,59.071,59.249,59.557
Bhutan,BTN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.853,69.644,69.465,69.264,69.059,69,68.956,68.925,68.905,68.75,68.544,68.577,68.656,68.211,67.825,67.728,67.256,67.152,66.94,65.887,65.233,63.08,63.426,60.963,61.593,61.419,61.28,61.125,61.532,57.742,58.723,59.644
Botswana,BWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.004,49.394,47.813,46.248,45.996,45.714,45.815,45.782,47.137,48.319,46.983,45.689,44.308,45.624,46.993,48.386,49.675,50.953,52.134,48.569,48.839,49.12,49.484,49.7,49.879,50.295,50.538,50.808,51.062,49.509,50.695,51.526
Central African Republic,CAF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.681,66.622,66.584,66.552,66.533,66.53,66.529,66.559,66.567,66.583,66.597,66.593,66.585,66.618,66.618,66.702,66.774,66.845,66.817,66.638,66.78,66.873,66.924,66.877,66.791,66.718,66.625,66.574,66.435,65.367,65.674,66.092
Canada,CAN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.709,58.342,57.904,58.383,58.669,58.449,58.967,59.737,60.563,61.269,61.151,61.739,62.446,62.637,62.601,62.784,63.367,63.412,61.495,61.517,61.7,61.652,61.761,61.43,61.29,61.11,61.591,61.597,61.991,57.964,60.216,61.562
Central Europe and the Baltics,CEB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.32274146,55.67197455,54.07017952,53.47131501,53.09242507,52.63846776,52.97242317,52.71286048,51.60275104,50.32256992,49.68756046,48.00080008,47.92300125,47.74395333,48.05698042,49.15105986,50.48310392,51.36640228,50.47217463,50.01691877,49.91739149,50.17174938,50.27536027,51.30231052,51.98339082,52.72829589,53.98963949,54.63814472,55.01741536,54.46449184,54.39381213,55.36647555
Switzerland,CHE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.185,66.371,65.798,64.939,64.978,65.16,64.636,65.553,65.751,65.578,66.092,65.743,65.045,64.364,63.997,64.663,65.159,65.906,65.435,63.768,64.475,64.479,64.322,64.62,64.869,65.187,65.155,65.255,65.235,64.599,63.944,64.608
Channel Islands,CHI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.027,53.881,53.238,53.178,53.644,54.037,54.373,54.904,55.501,55.864,56.655,57.058,57.119,56.875,56.704,56.459,56.259,56.537,56.006,55.584,54.901,54.341,53.888,53.973,54.258,54.503,54.767,54.95,54.882,53.493,54.052,54.746
Chile,CHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.41,51.885,52.344,51.957,53.392,52.434,52.577,52.602,50.328,50.045,49.294,48.966,49.654,49.771,50.534,51.749,52.515,53.111,51.751,53.754,55.627,55.783,56.074,56.019,56.012,55.645,55.774,55.563,55.286,49.211,51.788,54.402
China,CHN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.072,76.849,76.373,75.982,75.677,75.355,75.039,74.8,74.559,74.316,73.375,72.507,71.71,71.23,70.652,70.154,69.64,68.886,68.205,67.746,67.636,67.185,66.751,66.425,66.078,65.739,65.295,64.887,64.307,61.714,64.056,63.634
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.193,61.081,61.56,62.036,62.54,62.546,62.551,62.498,62.308,62.126,61.94,61.763,61.574,61.471,61.282,61.129,60.943,60.809,60.628,60.493,60.187,60.162,62.065,62.546,63.027,63.52,62.61,62.869,63.128,62.361,62.928,63.728
Cameroon,CMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.084,76.011,75.818,75.876,75.754,75.648,75.706,75.747,75.772,75.787,75.852,76.441,77.039,77.641,78.174,78.712,79.229,77.28,75.237,73.097,72.253,71.386,70.483,69.555,69.507,69.453,69.391,69.329,69.253,68.368,68.351,68.899
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.15,70.181,70.201,70.252,70.259,70.296,70.301,70.318,70.304,70.29,70.341,70.384,70.414,70.434,70.443,69.421,68.392,67.347,66.277,65.228,64.151,63.065,63.091,63.104,63.087,63.073,63.069,63.054,63.009,61.959,62.406,62.929
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.713,54.663,54.57,54.469,54.524,54.491,54.406,54.424,54.335,54.425,54.394,54.404,54.369,54.408,54.472,54.425,54.229,54.324,54.338,54.272,54.207,54.29,54.165,54.222,54.08,53.95,53.956,53.878,53.845,52.054,52.3,52.859
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.965,60.616,62.045,62.113,62.111,60.033,59.962,57.909,53.953,53.752,57.467,56.958,58.522,57.54,58.113,57.506,56.731,56.927,58.875,60.32,61.548,62.649,62.783,63.224,63.713,63.068,62.779,62.16,60.759,53.27,55.388,56.515
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.256,40.329,40.291,40.222,40.217,40.143,40.105,40.018,39.935,39.878,39.762,39.673,39.58,39.489,39.636,39.777,39.908,40.065,40.198,40.337,40.474,40.6,40.741,40.85,40.784,40.756,40.701,40.631,40.54,39.732,39.883,40.271
Cabo Verde,CPV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.745,53.743,53.676,53.681,53.599,53.53,53.477,53.433,53.375,53.341,53.226,53.196,53.143,53.129,53.065,53.025,53.018,52.928,52.842,52.812,52.699,52.557,52.428,52.3,52.176,52.07,51.936,48.798,50.419,46.178,47.61,48.514
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.466,53.473,54.307,54.711,55.024,52.522,54.828,56.509,56.168,55.879,57.426,56.811,57.008,55.979,57.992,58.177,59.77,59.17,56.758,54.965,54.849,58.47,58.427,58.734,57.521,53.115,55.224,56.605,57.313,50.66,52.41,54.358
Caribbean small states,CSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.24372937,55.99921556,56.04607114,56.35014024,56.90307481,56.85052731,56.93288294,56.95117233,56.80455713,56.99319796,56.92675366,56.76307848,56.7371581,57.50769759,57.76537916,58.20681619,58.24747434,58.29731763,56.6950558,55.79848198,55.68436115,55.71701264,55.91373966,56.55828039,57.61692556,57.31022676,57.94595406,58.27183581,58.07928942,55.25716321,56.43829298,57.89372185
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45,47.841,47.057,47.123,47.14,47.772,48.131,48.569,48.788,49.436,50.272,50.723,51.388,51.877,52.284,52.802,53.176,53.472,54.671,53.625,53.813,53.778,53.981,54.347,54.698,54.941,55.186,55.285,55.558,51.21,52.424,53.815
Curacao,CUW,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.958,58.11,57.861,57.974,58.147,57.962,57.894,58.067,56.735,57.284,59.235,59.819,60.555,60.31,59.841,60.655,61.866,61.866,60.314,60.247,58.73,55.945,53.254,53.493,53.003,53.318,54.82,57.177,58.509,57.941,59.031,59.688
Czechia,CZE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.017,59.823,58.767,58.97,59.037,58.858,58.095,57.021,55.461,54.799,54.866,55.286,54.764,54.129,54.671,55.032,55.643,55.932,54.772,54.186,54.351,54.547,55.16,55.686,56.419,57.553,58.48,59.203,59.166,58.265,58.09,58.715
Germany,DEU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.259,55.009,53.832,53.083,53.001,52.529,51.984,52.033,52.739,52.909,53.014,52.414,51.714,50.768,51.894,52.917,54.028,54.785,54.793,55.232,56.593,56.838,57.194,57.402,57.39,58.487,58.915,59.209,59.976,58.309,58.388,59.694
Djibouti,DJI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94,25.94,25.781,25.741,25.678,25.593,25.58,25.578,25.561,25.452,25.418,25.347,25.235,25.116,25.006,24.814,24.615,24.426,24.21,24.068,24.028,23.968,23.943,23.931,23.9,23.895,23.86,23.741,23.605,22.126,22.438,22.621
Dominica,DMA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.657,61.96,60.148,59.204,60.094,60.74,61.906,61.895,62.418,62.604,62.44,62.837,61.944,62.502,62.479,63.359,63.213,62.685,60.263,58.579,58.151,57.45,56.887,57.015,57.469,57.957,58.122,58.649,59.239,58.522,59.375,60.575
Dominican Republic,DOM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.987,53.437,53.631,53.623,53.803,53.974,54.282,54.468,54.635,54.748,53.121,53.667,52.7,53.268,52.889,54.063,54.258,54.849,52.436,53.755,54.618,55.436,54.914,55.53,57.291,57.904,58.734,60.033,60.88,56.651,58.306,59.888
Algeria,DZA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.904,33.356,32.808,32.36,30.576,32.111,33.295,32.557,31.625,30.789,31.677,32.087,32.827,35.219,36.01,37.051,36.179,36.975,37.221,37.556,37.686,37.393,38.958,36.58,37.034,37.599,37.496,37.415,37.369,34.53,35.35,35.895
East Asia & Pacific (excluding high income),EAP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54002794,74.40600418,73.93596578,73.63272569,73.3804711,73.10549887,72.73787755,72.42946537,72.1523223,71.99582149,71.24229992,70.44843738,69.7845322,69.3688412,68.79736609,68.42380993,68.26518712,67.77854241,67.3279587,67.08988242,67.18080186,66.93302622,66.50235347,66.2839017,65.94513907,65.60180756,65.20111868,65.02083797,64.70687583,62.35654316,64.00814201,63.94888953
Early-demographic dividend,EAR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.72086477,53.68996543,53.46205808,53.48763468,53.39004246,53.6246919,53.89583292,54.03293517,54.09634862,54.17098329,53.73108915,53.15997091,52.91677413,52.75153099,52.4345907,52.55147598,52.70877507,52.6816462,52.59404923,52.7010242,52.56215893,52.41871093,51.97632522,51.52072844,51.1353875,50.75539231,50.48638451,50.14866867,51.15056088,48.65119903,49.65981956,50.57143847
